FuncId,Algorithm,Mean,Std,Best,Median,AvgRuntime,Rank
23,WOA,3284.98620325372,151.739609040624,3013.66472326375,3257.60840250681,2.35990863666667,6
23,FAEAE,2757.44883687876,23.7336782629229,2708.20150852708,2756.95779897164,8.4665964,1
24,AE,3063.53619370385,64.0570002008911,2948.62304222191,3064.15338956174,7.34692916666666,3
24,PSO,3120.28845065767,90.4741197142638,2977.69798075186,3102.74985131448,2.29463602666667,4
24,GWO,3121.45970140533,47.6461644723229,3038.82052039735,3116.75274474725,2.67723967666667,5
24,HHO,2963.96404265037,44.7385068787044,2881.13184992245,2953.20829570618,2.52203500666667,2
24,WOA,3486.93228330814,189.072165505447,3141.33398481002,3442.99091941194,2.16834207,6
24,FAEAE,2892.73028424842,21.3010246388254,2839.84277021756,2889.43461363712,8.29383706333333,1
25,AE,2887.42508998375,4.85166147146061,2883.90623558348,2887.41395659685,7.33787255666667,1
25,PSO,2904.46512141519,26.8071463840679,2883.56904584608,2890.85860438002,2.30135444,3
25,GWO,3155.77402137476,54.4557521457107,3012.25994389345,3158.86769327195,2.70257012,5
25,HHO,2911.11594782675,19.8066793368083,2885.17412627028,2911.0491058591,2.55855741666667,4
25,WOA,3725.75138083913,208.128742797653,3225.67636868996,3750.20101088864,2.18919342333333,6
25,FAEAE,2897.698768336,9.71560234194251,2887.57046759894,2891.59155251631,8.30689687,2
26,AE,5385.43421703366,2080.42157392777,2859.32868800145,6692.04574481692,7.96640332333333,4
26,PSO,5236.00672048051,1080.35025345646,2800,5719.05798821745,2.79256113333333,3
26,GWO,6341.18493517713,536.617857203277,4238.05413648074,6410.56430003594,3.33445284666667,5
26,HHO,5045.83308111368,773.882499528732,2916.31458271125,5040.03883544874,3.19352116333333,2
26,WOA,9886.60246291046,1123.26646863154,7804.69243280566,9851.02929526869,2.79090140333333,6
26,FAEAE,3546.47229096909,922.609908817514,2950.22862091501,2997.00731496072,9.40544570666667,1
27,AE,3556.75285108416,190.291625307787,3301.44535096678,3494.20335691782,8.35727720333333,5
27,PSO,3311.88113209231,67.4273049073793,3227.17507661086,3293.92151766195,3.31175881666667,3
27,GWO,3377.97869204652,75.108322075599,3271.73518466154,3360.27339788224,3.70049010333333,4
27,HHO,3255.06634722269,39.9363562160858,3207.86271886664,3241.87535096807,3.56545871,2
27,WOA,3669.23361260125,185.494676382435,3409.54612220381,3625.93641510007,3.16997616,6
27,FAEAE,3221.30550946178,20.0841890638398,3192.78968209368,3218.25490243588,9.36688189,1
28,AE,3170.5602744011,46.5471794400764,3102.54960750024,3197.05544671076,7.8187911,1
28,PSO,3378.12345517512,258.708417943101,3209.32454002051,3284.47767448752,2.75396788,4
28,GWO,3723.51537171296,53.5807190382389,3655.86844565455,3709.74765064633,3.17577156333333,5
28,HHO,3253.23926919583,33.899708892252,3209.25876800684,3261.07555277383,3.03504515333333,3
28,WOA,4978.11880089343,555.368487933365,3658.26848577829,4925.07921569221,2.65893291,6
28,FAEAE,3218.06426994325,9.874678182974,3208.64262674393,3216.70434264053,8.78619847333333,2
29,AE,4219.35409345079,178.922792160509,3866.13607379001,4182.71470356848,7.87076075333333,4
29,PSO,3947.66028330324,243.861731370363,3467.4265222685,3953.07708906585,2.75773456,2
29,GWO,5146.27383203419,278.10676239688,4561.40949266063,5209.71837478064,3.1205022,5
29,HHO,3962.3371890424,172.930054325193,3648.37900847274,3948.52338097649,3.00435354,3
29,WOA,5664.39402974476,752.854484839423,4395.85683557442,5561.32460321835,2.62699550333333,6
29,FAEAE,3702.39637803496,84.8952663595616,3552.80781605611,3699.73550293695,8.85133037,1
30,AE,2329387.56899633,1077744.95591474,727953.343221889,2257637.64161958,10.254905,3
30,PSO,153515.282119174,317051.613104414,5528.92304408693,16150.0984275951,5.09633178333333,1
30,GWO,243378023.565609,107069027.601796,21998834.862331,276097260.630839,5.27592749666667,6
30,HHO,2238647.6123181,1246213.27721512,638237.240558934,1915272.73845002,5.35532498333333,2
30,WOA,174042347.656791,148754550.429437,16839557.0648846,130251792.78339,4.9972964,5
30,FAEAE,3222475.50355121,1469943.08256576,923320.229094376,2869213.35263299,11.16584317,4
