Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
2,AE+Init+AOS,17,20280646,317.052041885903,6.9612654,1,0,7.2439636
2,AE+Init+AOS,18,20280647,322.971126503137,6.9624556,1,0,7.2437145
2,AE+Init+AOS,19,20280648,337.331770608759,7.0282904,1,0,7.3133527
2,AE+Init+AOS,20,20280649,358.429432095375,6.9427576,1,0,7.2176169
2,AE+Init+AOS,21,20280650,335.49982719483,7.0604264,1,0,7.3360523
2,AE+Init+AOS,22,20280651,611.867682067624,6.8664626,0,2,7.1527827
2,AE+Init+AOS,23,20280652,317.443646279112,6.8625152,1,0,7.1469563
2,AE+Init+AOS,24,20280653,351.995790149666,6.842563,1,0,7.121712
2,AE+Init+AOS,25,20280654,315.671001028616,6.8320115,1,0,7.136238
2,AE+Init+AOS,26,20280655,328.251382863038,6.8491068,1,0,7.1353956
2,AE+Init+AOS,27,20280656,344.454525277579,6.8229888,1,0,7.0992297
2,AE+Init+AOS,28,20280657,318.014790830839,6.7955762,1,0,7.0797244
2,AE+Init+AOS,29,20280658,317.298783302657,6.8066428,1,0,7.0877132
2,AE+Init+AOS,30,20280659,351.136724994414,6.8705051,1,0,7.1449148
2,AE+Init+AOS+Repair,1,20280730,322.189444929128,8.7738062,1,0,9.0490197
2,AE+Init+AOS+Repair,2,20280731,312.16379705574,8.0336678,1,0,8.3162651
2,AE+Init+AOS+Repair,3,20280732,327.213395178828,7.9321115,1,0,8.2155769
2,AE+Init+AOS+Repair,4,20280733,316.800598164345,7.9298513,1,0,8.215069
2,AE+Init+AOS+Repair,5,20280734,314.943360665664,7.2652957,1,0,7.5477257
2,AE+Init+AOS+Repair,6,20280735,316.955665399643,8.6896787,1,0,8.9688554
2,AE+Init+AOS+Repair,7,20280736,313.637868604256,8.553923,1,0,8.8392684
2,AE+Init+AOS+Repair,8,20280737,323.476520219791,8.7750067,1,0,9.0548159
2,AE+Init+AOS+Repair,9,20280738,320.900211922028,8.6621622,1,0,8.9585408
2,AE+Init+AOS+Repair,10,20280739,313.940428560062,8.0848512,1,0,8.3830261
2,AE+Init+AOS+Repair,11,20280740,316.956220317246,8.2224023,1,0,8.5044787
2,AE+Init+AOS+Repair,12,20280741,321.323240434531,8.7686087,1,0,9.0446416
2,AE+Init+AOS+Repair,13,20280742,316.393863423807,7.9572127,1,0,8.2422697
2,AE+Init+AOS+Repair,14,20280743,321.928610232341,9.3297795,1,0,9.6165166
2,AE+Init+AOS+Repair,15,20280744,315.151223271999,7.5538643,1,0,7.8378492
2,AE+Init+AOS+Repair,16,20280745,347.53626692662,8.6020058,1,0,8.8841747
2,AE+Init+AOS+Repair,17,20280746,330.50657466133,7.5299098,1,0,7.8146726
2,AE+Init+AOS+Repair,18,20280747,314.383499975555,8.5576315,1,0,8.8373484
2,AE+Init+AOS+Repair,19,20280748,310.396063265043,8.1689817,1,0,8.4434193
2,AE+Init+AOS+Repair,20,20280749,318.825880547135,8.9034119,1,0,9.178569
2,AE+Init+AOS+Repair,21,20280750,318.880071391212,8.3002421,1,0,8.5876955
2,AE+Init+AOS+Repair,22,20280751,320.922818628831,8.0366255,1,0,8.3204144
2,AE+Init+AOS+Repair,23,20280752,325.180184641842,7.8516623,1,0,8.1256855
2,AE+Init+AOS+Repair,24,20280753,325.676772363448,8.0917039,1,0,8.3688159
2,AE+Init+AOS+Repair,25,20280754,320.526346212727,9.4567157,1,0,9.7343537
2,AE+Init+AOS+Repair,26,20280755,314.089640667399,9.3644542,1,0,9.6415607
2,AE+Init+AOS+Repair,27,20280756,319.352182617375,7.9603817,1,0,8.2407816
2,AE+Init+AOS+Repair,28,20280757,314.530255454841,7.4886878,1,0,7.7826399
2,AE+Init+AOS+Repair,29,20280758,311.499604120976,7.7758872,1,0,8.0582876
2,AE+Init+AOS+Repair,30,20280759,317.94101246352,7.5664965,1,0,7.8533926
2,FAEAE,1,20280830,325.169526589868,7.5991106,1,0,7.8757594
2,FAEAE,2,20280831,317.972778707052,8.0016443,1,0,8.2765716
2,FAEAE,3,20280832,323.676856308052,7.7367397,1,0,8.0192286
2,FAEAE,4,20280833,318.72133088752,8.3664789,1,0,8.6437117
2,FAEAE,5,20280834,311.864841518627,8.8815354,1,0,9.1676366
2,FAEAE,6,20280835,319.014728122496,8.5294119,1,0,8.8173857
2,FAEAE,7,20280836,326.575897548473,7.8976939,1,0,8.1818898
2,FAEAE,8,20280837,343.123835915379,10.6292408,1,0,10.9119543
2,FAEAE,9,20280838,313.748662370129,8.8678345,1,0,9.150557
2,FAEAE,10,20280839,313.434424131689,8.1216852,1,0,8.3986403
2,FAEAE,11,20280840,320.219246052176,7.9177454,1,0,8.1979941
2,FAEAE,12,20280841,314.702492798522,8.4306032,1,0,8.7085735
2,FAEAE,13,20280842,323.094082967084,8.3399434,1,0,8.624081
2,FAEAE,14,20280843,314.726615689354,7.8482752,1,0,8.1360048
2,FAEAE,15,20280844,313.516936701062,9.1946154,1,0,9.4758924
2,FAEAE,16,20280845,309.557578285182,8.0265911,1,0,8.3048944
2,FAEAE,17,20280846,317.73091949288,8.3779852,1,0,8.6592853
2,FAEAE,18,20280847,321.896120086072,7.9202974,1,0,8.1965912
2,FAEAE,19,20280848,320.86361400196,7.9784406,1,0,8.2628162
2,FAEAE,20,20280849,320.637074886807,8.1043917,1,0,8.3876865
2,FAEAE,21,20280850,314.040922178886,10.220993,1,0,10.4972304
2,FAEAE,22,20280851,310.659611647294,9.5047265,1,0,9.7939236
