Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
2,PSO,14,20280530,333.267335145111,6.8071847,1,0,6.8331554
2,PSO,15,20280531,1050.9186452909,6.8054978,0,4,6.8312227
2,PSO,16,20280532,687.792347150115,6.7999227,0,2,6.8258636
2,PSO,17,20280533,378.262975262985,6.8053834,1,0,6.8315309
2,PSO,18,20280534,349.131174418071,6.8162568,1,0,6.8424244
2,PSO,19,20280535,985.639481595423,6.7893071,0,2,6.8156521
2,PSO,20,20280536,307.108819200832,6.8264697,1,0,6.852363
2,PSO,21,20280537,333.262828096784,6.7987565,1,0,6.8246412
2,PSO,22,20280538,1079.87247476497,6.8188386,0,5,6.8449412
2,PSO,23,20280539,333.22901848066,6.8627077,1,0,6.8900167
2,PSO,24,20280540,327.686728741579,6.7931013,1,0,6.8189621
2,PSO,25,20280541,378.123465124548,6.7983985,1,1.13686837721616e-13,6.8244351
2,PSO,26,20280542,375.14615537461,6.7960501,1,0,6.8226967
2,PSO,27,20280543,759.024849288744,6.7942688,0,2,6.8204238
2,PSO,28,20280544,317.791578088462,6.8190182,1,0,6.8447274
2,PSO,29,20280545,808.292096145337,6.7717745,0,2,6.7976413
2,PSO,30,20280546,1169.00381186778,6.8233847,0,5,6.8493699
2,GWO,1,20280617,509.515187081813,7.0610982,1,0,7.0885011
2,GWO,2,20280618,315.756335082231,7.0570877,1,0,7.084042
2,GWO,3,20280619,391.003804651473,7.0150842,1,0,7.0418378
2,GWO,4,20280620,330.846943472737,7.0220559,1,0,7.048938
2,GWO,5,20280621,319.175966047927,7.0084637,1,0,7.0352839
2,GWO,6,20280622,381.119207289756,7.0167886,1,0,7.0437624
2,GWO,7,20280623,384.357022278916,6.9706915,1,0,6.997819
2,GWO,8,20280624,328.16166861562,6.9907312,1,0,7.0183212
2,GWO,9,20280625,346.487489554901,7.0290335,1,0,7.0557938
2,GWO,10,20280626,383.317979786524,7.0175455,1,0,7.0440967
2,GWO,11,20280627,412.456034612199,6.9752186,1,0,7.0021765
2,GWO,12,20280628,359.834503980914,6.9916718,1,0,7.0189053
2,GWO,13,20280629,332.611840426683,7.0282973,1,0,7.0563383
2,GWO,14,20280630,337.214485521064,6.9875483,1,0,7.0140629
2,GWO,15,20280631,323.046833879211,7.0524582,1,0,7.0793292
2,GWO,16,20280632,302.444727705122,6.9862724,1,0,7.013346
2,GWO,17,20280633,377.904015485776,7.0476165,1,0,7.0755471
2,GWO,18,20280634,328.903255192257,7.0337098,1,0,7.060604
2,GWO,19,20280635,379.968945981632,7.0707797,1,0,7.097919
2,GWO,20,20280636,334.518929323908,7.042854,1,0,7.069614
2,GWO,21,20280637,353.821281299591,7.0220047,1,0,7.0488516
2,GWO,22,20280638,329.774179049628,7.0141474,1,0,7.0407617
2,GWO,23,20280639,377.304535239918,7.0586168,1,0,7.085526
2,GWO,24,20280640,321.057084887032,7.0325025,1,0,7.0609216
2,GWO,25,20280641,423.602199220629,7.0295077,1,0,7.0567784
2,GWO,26,20280642,415.783137339823,7.0106354,1,0,7.0373068
2,GWO,27,20280643,325.928826887657,7.0300334,1,0,7.0568193
2,GWO,28,20280644,327.081825750406,7.0318419,1,0,7.0585117
2,GWO,29,20280645,383.519475716906,7.0358951,1,0,7.0627846
2,GWO,30,20280646,378.188913898768,7.03222,1,0,7.0590823
2,HHO,1,20280717,403.694483544947,8.5340569,1,0,8.5601004
2,HHO,2,20280718,1646.03434835204,8.7393673,0,4,8.7652217
2,HHO,3,20280719,1807.75896051788,8.7593826,0,8,8.7852311
2,HHO,4,20280720,316.776616723038,8.7258588,1,0,8.7517991
2,HHO,5,20280721,319.67803221073,8.7323694,1,0,8.7585834
2,HHO,6,20280722,404.679029273082,8.6387014,1,0,8.6655979
2,HHO,7,20280723,353.046220892077,8.9192474,1,0,8.9456291
2,HHO,8,20280724,339.206292061513,8.6712015,1,0,8.6979573
2,HHO,9,20280725,334.265757510376,8.550496,1,0,8.5763627
2,HHO,10,20280726,414.64648699004,8.678568,1,0,8.7049897
2,HHO,11,20280727,337.384996984661,8.3941909,1,0,8.4197024
2,HHO,12,20280728,366.401305744127,8.4186034,1,0,8.4445398
2,HHO,13,20280729,335.88135377143,8.580791,1,0,8.606708
2,HHO,14,20280730,1025.65559529996,8.7197392,0,2.0111521601999,8.7454202
2,HHO,15,20280731,433.389576972567,8.5729558,1,0,8.5990801
2,HHO,16,20280732,380.442060482342,8.4890204,1,0,8.5149433
2,HHO,17,20280733,355.47614388594,8.6041415,1,0,8.6297015
2,HHO,18,20280734,406.015566151252,8.5534183,1,0,8.5796312
2,HHO,19,20280735,350.282570332967,8.612171,1,0,8.6381299
2,HHO,20,20280736,342.976809441802,8.5574881,1,0,8.5834715
2,HHO,21,20280737,355.756437980599,8.4737094,1,0,8.4994344
2,HHO,22,20280738,334.296883787993,8.5118323,1,0,8.5379235
2,HHO,23,20280739,409.517253789058,8.4022094,1,0,8.4278421
2,HHO,24,20280740,1057.62369705058,8.8033465,0,4,8.8297288
2,HHO,25,20280741,427.589833377897,8.6280158,1,0,8.6540326
2,HHO,26,20280742,341.187572700958,8.4538195,1,0,8.4796706
2,HHO,27,20280743,338.225227867756,8.3971351,1,0,8.4230737
2,HHO,28,20280744,349.506124720948,8.44862,1,0,8.4744266
2,HHO,29,20280745,352.948175757592,8.521038,1,0,8.5469536
2,HHO,30,20280746,404.10301813855,8.5846613,1,0,8.6103935
2,WOA,1,20280817,732.6613542878,6.6436714,1,0,6.6693409
2,WOA,2,20280818,1897.43379113875,6.6875858,0,8,6.7131968
