Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
2,AE+Init+AOS+Repair,16,20280745,347.53626692662,8.0160626,1,0,8.2934935
2,AE+Init+AOS+Repair,17,20280746,326.049576885396,7.215846,1,0,7.4884828
2,AE+Init+AOS+Repair,18,20280747,322.529291072735,8.8168148,1,0,9.0948171
2,AE+Init+AOS+Repair,19,20280748,318.4187265598,7.6074986,1,0,7.8828125
2,AE+Init+AOS+Repair,20,20280749,319.598029264067,7.5679388,1,0,7.8383901
2,AE+Init+AOS+Repair,21,20280750,323.942408875942,7.3400971,1,0,7.6180687
2,AE+Init+AOS+Repair,22,20280751,312.538988335289,7.3255287,1,0,7.6011137
2,AE+Init+AOS+Repair,23,20280752,324.672208200947,7.3251464,1,0,7.5969587
2,AE+Init+AOS+Repair,24,20280753,332.150789063965,7.5103476,1,0,7.7893784
2,AE+Init+AOS+Repair,25,20280754,320.377892450994,7.9627737,1,0,8.235525
2,AE+Init+AOS+Repair,26,20280755,315.601556613243,8.1308768,1,0,8.4047328
2,AE+Init+AOS+Repair,27,20280756,319.98394606509,7.4438362,1,0,7.7177209
2,AE+Init+AOS+Repair,28,20280757,316.324261157474,7.2427348,1,0,7.5154876
2,AE+Init+AOS+Repair,29,20280758,316.317454445875,7.3778129,1,0,7.6576546
2,AE+Init+AOS+Repair,30,20280759,313.708517950664,7.4147784,1,0,7.6877268
2,FAEAE,1,20280830,326.222554076167,7.274005,1,0,7.5534642
2,FAEAE,2,20280831,313.431951069448,7.5637498,1,0,7.8361845
2,FAEAE,3,20280832,321.733211064511,7.2953996,1,0,7.56964
2,FAEAE,4,20280833,322.240385147899,7.4601547,1,0,7.7327252
2,FAEAE,5,20280834,315.983733943212,7.5042564,1,0,7.7793126
2,FAEAE,6,20280835,318.158903002403,7.6420936,1,0,7.9122205
2,FAEAE,7,20280836,325.807543324405,6.9919948,1,0,7.2649166
2,FAEAE,8,20280837,343.123835915379,9.0847403,1,0,9.3607561
2,FAEAE,9,20280838,306.512853956182,7.8968303,1,0,8.1711423
2,FAEAE,10,20280839,314.345256294009,7.3326712,1,0,7.6070851
2,FAEAE,11,20280840,314.206652979114,6.883275,1,0,7.1604559
2,FAEAE,12,20280841,318.794121561506,7.3201325,1,0,7.5917833
2,FAEAE,13,20280842,308.904297221247,7.5970762,1,0,7.8731927
2,FAEAE,14,20280843,314.726615689354,7.2453706,1,0,7.5175913
2,FAEAE,15,20280844,314.963596217762,7.9607519,1,0,8.2385642
2,FAEAE,16,20280845,312.340948091962,7.7816356,1,0,8.0552254
2,FAEAE,17,20280846,304.674255791979,7.5580131,1,0,7.8291974
2,FAEAE,18,20280847,329.214027177498,7.3660435,1,0,7.6420083
2,FAEAE,19,20280848,321.274378203992,7.3926474,1,0,7.6697693
2,FAEAE,20,20280849,318.12976777494,7.4418951,1,0,7.7179424
2,FAEAE,21,20280850,312.084625871254,8.5356638,1,0,8.8108493
2,FAEAE,22,20280851,321.014239902702,8.0408564,1,0,8.3259084
2,FAEAE,23,20280852,316.808813944294,7.3538787,1,0,7.6311974
2,FAEAE,24,20280853,317.637408864891,7.594676,1,0,7.8667881
2,FAEAE,25,20280854,328.139696186567,6.986165,1,0,7.2592922
2,FAEAE,26,20280855,323.662827322016,6.8303191,1,0,7.1097269
2,FAEAE,27,20280856,313.245495742343,7.4191597,1,0,7.6918768
2,FAEAE,28,20280857,319.249357833243,7.2945864,1,0,7.569191
2,FAEAE,29,20280858,318.966539144676,7.1218476,1,0,7.3922665
2,FAEAE,30,20280859,314.688370050506,7.9417651,1,0,8.2187571
4,Base-AE,1,20300430,1811.83567965154,6.7501323,0,8,6.7741894
4,Base-AE,2,20300431,1542.01113822587,6.742385,0,7,6.7659842
4,Base-AE,3,20300432,2148.67304934839,6.7163573,0,11,6.7403803
4,Base-AE,4,20300433,1658.08118635513,6.7480766,0,7,6.7716992
4,Base-AE,5,20300434,1592.46753563441,6.772482,0,7,6.7971387
4,Base-AE,6,20300435,1644.89138911906,6.74561,0,8,6.7698708
4,Base-AE,7,20300436,1457.60876223764,6.7283255,0,6,6.7524445
4,Base-AE,8,20300437,1450.68621925532,6.7461537,0,7,6.7700229
4,Base-AE,9,20300438,1527.89569104582,6.8332845,0,7,6.8571019
4,Base-AE,10,20300439,1579.49575914116,6.7586781,0,7,6.7828312
4,Base-AE,11,20300440,1448.24522336731,6.7411336,0,7,6.7653033
4,Base-AE,12,20300441,1748.06458588042,6.7418054,0,8,6.7655594
4,Base-AE,13,20300442,1355.55432079764,6.7710427,0,6,6.795094
4,Base-AE,14,20300443,1711.49082027355,6.7375853,0,7,6.7618857
4,Base-AE,15,20300444,1550.13899399142,6.7551592,0,7,6.7789717
4,Base-AE,16,20300445,1402.35883770732,6.7741134,0,6,6.7981229
4,Base-AE,17,20300446,1588.67917557246,6.7522753,0,7,6.776763
4,Base-AE,18,20300447,1492.39237308649,6.7569005,0,6,6.7809798
4,Base-AE,19,20300448,41394.6609419003,6.7261314,0,4,6.7501692
4,Base-AE,20,20300449,1598.42705954498,6.7490242,0,7,6.7727815
4,Base-AE,21,20300450,1537.51173242167,6.7296347,0,7,6.7535973
4,Base-AE,22,20300451,1375.18748558851,6.7321727,0,6,6.7562916
4,Base-AE,23,20300452,1746.39871731507,6.7723953,0,8,6.7964668
4,Base-AE,24,20300453,1646.09452324051,6.7492076,0,7,6.7733015
4,Base-AE,25,20300454,1602.80669814256,6.7136849,0,7,6.7377314
